,Unnamed: 0,EmployeeID,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,April,August,December,February,January,July,June,March,May,November,October,September,FullYearHoursWorked,FullName
774,774,775,39,Yes,Non-Travel,Research & Development,2,4,Medical,1,Male,2,Manufacturing Director,Single,43810,2,Y,15,8,2,11,1,1,0,0,1,1,4,2,3,206.94361111111112,198.89444444444445,196.73305555555555,160.1875,169.59833333333333,206.1761111111111,204.9075,198.65833333333333,189.565,160.30555555555554,197.84166666666667,197.45,3062.261111111111,Dustin Brown
775,775,776,31,Yes,Travel_Frequently,Sales,2,3,Medical,1,Male,2,Sales Executive,Single,25720,1,Y,13,8,3,10,3,10,4,7,3,2,3,3,3,130.8475,144.31166666666667,128.44194444444446,107.69388888888888,122.20833333333331,148.7675,141.21305555555557,128.36333333333334,122.52388888888888,123.77333333333334,139.2186111111111,121.61638888888888,2334.9794444444447,Michael Snow
776,776,777,45,No,Travel_Rarely,Sales,10,2,Marketing,1,Male,1,Sales Executive,Divorced,38330,2,Y,14,8,0,24,1,7,0,7,2,1,3,3,3,220.5225,208.9163888888889,212.78027777777777,178.20166666666665,200.2675,209.6775,212.3155555555556,198.6825,210.54527777777776,189.4183333333333,218.2561111111111,208.16861111111112,3244.7522222222224,Christopher Melton
777,777,778,31,No,Travel_Rarely,Research & Development,16,4,Life Sciences,1,Male,3,Human Resources,Single,42440,9,Y,13,8,0,8,3,3,0,2,4,2,3,3,3,131.9425,113.5475,134.50555555555556,112.3875,110.87916666666666,119.865,139.52694444444444,133.1511111111111,126.73388888888888,111.82166666666666,127.34,141.09916666666666,2280.8,James Hickman
778,778,779,31,Yes,Travel_Frequently,Research & Development,7,4,Life Sciences,1,Male,1,Laboratory Technician,Married,65000,6,Y,23,8,1,7,5,2,2,2,2,4,1,3,4,227.52027777777775,216.26166666666663,224.81583333333333,206.8680555555556,195.2772222222222,227.4183333333333,208.18944444444443,216.88611111111112,185.88888888888889,184.66972222222225,206.3838888888889,204.7725,3283.9519444444445,Travis Estes
779,779,780,45,No,Travel_Rarely,Research & Development,1,2,Life Sciences,1,Female,1,Research Scientist,Married,184300,4,Y,12,8,1,10,5,3,1,2,2,4,4,3,3,199.70416666666665,213.85472222222225,232.80388888888888,212.49194444444444,181.1030555555556,203.61888888888888,223.6352777777778,213.0402777777778,179.655,189.3755555555556,221.98416666666668,211.8358333333333,3263.1027777777776,Allison Manning
780,780,781,48,No,Travel_Rarely,Research & Development,24,3,Technical Degree,1,Male,2,Research Scientist,Divorced,16010,4,Y,12,8,0,15,3,2,2,2,3,1,3,3,3,158.65916666666666,135.09805555555556,157.15472222222223,142.20472222222222,112.76611111111112,141.51527777777778,141.49916666666667,151.1147222222222,134.1136111111111,123.39472222222224,132.24444444444444,143.21083333333334,2453.975555555556,Andrew Williams
781,781,782,34,Yes,Travel_Rarely,Research & Development,7,4,Medical,1,Male,2,Research Scientist,Married,26940,1,Y,16,8,1,2,3,2,2,2,1,3,3,3,3,152.31166666666667,148.15583333333333,141.74972222222223,141.2786111111111,126.5663888888889,156.84305555555557,157.08277777777778,145.99694444444444,139.9177777777778,126.83333333333331,148.36833333333334,147.82055555555556,2514.925,Kenneth Hill
782,782,783,40,No,Non-Travel,Research & Development,25,4,Other,1,Female,1,Sales Executive,Divorced,31490,2,Y,15,8,1,16,1,9,4,8,4,2,3,2,3,168.71944444444443,162.7925,175.48833333333334,161.32583333333335,154.5811111111111,167.0738888888889,168.95138888888889,164.86916666666667,160.64166666666668,137.35888888888888,161.7136111111111,160.68194444444444,2727.1977777777784,Tonya Black
783,783,784,28,No,Travel_Rarely,Research & Development,1,2,Technical Degree,1,Female,1,Research Scientist,Single,176390,0,Y,13,8,1,6,0,5,1,3,4,1,3,3,3,136.61555555555557,121.25444444444445,142.43527777777777,131.22444444444443,109.50861111111112,138.77055555555555,135.70305555555555,123.55027777777778,122.05666666666669,98.24694444444444,129.07694444444445,123.48055555555555,2295.923333333333,Destiny Palmer
784,784,785,44,No,Non-Travel,Research & Development,5,3,Life Sciences,1,Male,1,Laboratory Technician,Single,23190,3,Y,18,8,0,7,4,5,0,3,3,3,3,2,3,131.765,130.95833333333334,142.3877777777778,132.11527777777778,119.06666666666666,138.55027777777778,134.35,131.58916666666667,126.82805555555557,98.40388888888889,119.56916666666666,113.24888888888889,2303.8324999999995,John Smith
785,785,786,53,No,Travel_Rarely,Research & Development,2,4,Technical Degree,1,Male,2,Manager,Single,116910,4,Y,20,8,0,35,2,9,8,8,4,2,2,3,4,152.54194444444445,138.20083333333332,138.45138888888889,125.30888888888887,131.19194444444443,129.1447222222222,137.40222222222224,131.2161111111111,131.17444444444445,126.71777777777778,137.23916666666668,138.28916666666666,2402.8786111111112,Shawn Greene
786,786,787,49,No,Travel_Rarely,Research & Development,7,3,Life Sciences,1,Male,3,Laboratory Technician,Married,53240,2,Y,19,8,0,20,2,3,1,2,1,3,2,1,3,150.43694444444444,142.9963888888889,148.19083333333333,126.59833333333331,122.09805555555556,136.14027777777778,143.81694444444446,135.315,131.03777777777776,121.22666666666666,140.42222222222222,136.63416666666666,2421.913611111111,Mitchell Monroe
787,787,788,40,No,Travel_Rarely,Research & Development,2,4,Life Sciences,1,Male,3,Laboratory Technician,Divorced,167520,2,Y,18,8,1,8,3,3,1,2,3,3,4,3,3,136.07888888888888,124.32666666666668,141.7225,119.73916666666666,123.06833333333331,145.87555555555556,142.82583333333332,138.3386111111111,117.55777777777776,116.62638888888888,129.01472222222222,128.14,2351.3144444444447,Richard Smith
788,788,789,44,No,Travel_Rarely,Research & Development,5,1,Other,1,Male,3,Research Scientist,Single,52280,1,Y,13,8,0,6,2,5,1,3,4,2,2,4,3,139.79833333333335,140.22083333333333,145.29,137.42083333333332,130.56277777777777,150.945,150.71055555555554,145.0986111111111,137.75472222222223,124.0075,148.43305555555554,139.1472222222222,2478.389444444445,Michael Soto
789,789,790,33,No,Travel_Frequently,Human Resources,10,3,Medical,1,Female,2,Sales Executive,Married,27000,0,Y,14,8,3,5,2,4,0,3,4,1,3,3,3,151.98111111111112,138.2525,154.23444444444445,138.7888888888889,116.765,162.05083333333334,160.1313888888889,151.50972222222222,140.09694444444443,123.7538888888889,152.74416666666667,144.3386111111111,2524.6475000000005,Mary Carpenter
790,790,791,34,No,Travel_Rarely,Research & Development,10,4,Life Sciences,1,Female,1,Sales Representative,Single,192460,3,Y,15,8,1,15,5,13,3,12,4,1,3,3,3,144.76805555555555,129.79916666666668,142.77666666666667,130.24,123.57111111111112,143.58277777777778,143.3188888888889,132.09,138.48916666666668,125.57055555555556,129.83333333333334,139.69722222222222,2414.736944444445,Sheri Miller
791,791,792,30,No,Travel_Rarely,Sales,1,2,Technical Degree,1,Male,1,Laboratory Technician,Married,25060,8,Y,22,8,0,4,3,2,2,2,4,3,2,3,4,131.13472222222222,127.02194444444444,135.20916666666668,120.65,115.46444444444444,131.13916666666665,134.2463888888889,108.67083333333332,120.61722222222222,97.30972222222222,106.37083333333334,120.21555555555555,2240.05,James Mcguire
792,792,793,42,No,Travel_Frequently,Research & Development,8,4,Medical,1,Female,1,Sales Executive,Single,60620,1,Y,22,8,2,12,2,12,5,8,1,4,3,3,4,144.9261111111111,147.31194444444444,144.89777777777778,138.32194444444443,124.37055555555555,137.40555555555557,144.46916666666667,139.8311111111111,140.95527777777778,117.35888888888888,140.07055555555556,137.19,2450.108888888889,Jasmine Hickman
793,793,794,44,No,Travel_Frequently,Research & Development,5,3,Life Sciences,1,Female,5,Manufacturing Director,Married,43820,7,Y,16,8,2,11,2,1,0,0,1,3,2,3,3,165.51555555555555,143.87916666666666,143.28666666666666,151.79305555555555,130.94666666666666,153.95361111111112,165.34083333333334,151.74722222222223,142.86333333333334,121.33611111111112,151.41666666666666,151.58277777777778,2567.661666666667,Tammy Hart
794,794,795,30,No,Non-Travel,Research & Development,8,3,Life Sciences,1,Male,1,Manufacturing Director,Divorced,21430,1,Y,17,8,1,1,2,1,0,0,3,3,2,3,3,115.92555555555556,104.19583333333333,130.1786111111111,113.205,109.69333333333331,134.67833333333334,133.56055555555557,117.26944444444445,113.66722222222222,98.14194444444443,116.95833333333331,114.32555555555555,2196.7997222222225,Nathan Brown
795,795,796,57,No,Travel_Rarely,Sales,2,1,Life Sciences,1,Male,3,Research Scientist,Married,61620,0,Y,14,8,0,13,5,12,2,8,2,3,2,2,3,151.17194444444445,137.16166666666666,157.81,135.62138888888887,123.19833333333334,152.2613888888889,150.0822222222222,149.45638888888888,137.61555555555557,136.34416666666667,161.02444444444444,151.71833333333333,2539.4658333333327,Douglas Schmidt
796,796,797,49,No,Travel_Rarely,Research & Development,7,3,Technical Degree,1,Female,2,Sales Executive,Divorced,50940,3,Y,15,8,0,29,5,8,0,7,3,2,3,3,3,138.01527777777778,138.20694444444445,151.05027777777778,138.01416666666665,131.92527777777778,129.27138888888888,142.42944444444444,139.2516666666667,123.10416666666669,125.05194444444444,131.70083333333332,138.885,2423.906388888889,April Banks
797,797,798,34,No,Travel_Frequently,Research & Development,2,4,Medical,1,Female,2,Sales Representative,Divorced,68770,7,Y,20,8,0,16,3,14,6,9,2,1,2,3,4,119.28388888888888,119.79444444444444,139.77583333333334,120.23861111111113,113.58916666666669,132.18944444444443,132.58277777777778,131.25055555555556,113.4636111111111,94.32138888888888,120.20694444444445,107.23944444444444,2241.936111111111,Kelly Taylor
798,798,799,28,Yes,Travel_Frequently,Research & Development,2,3,Medical,1,Male,1,Research Scientist,Married,22740,3,Y,20,8,1,5,5,3,1,2,1,3,4,3,4,139.295,139.63805555555555,135.39666666666668,130.4438888888889,124.60444444444444,136.68722222222223,146.2711111111111,137.4525,129.0575,118.04916666666666,135.83666666666667,122.54666666666668,2394.278888888889,Maxwell Cole
799,799,800,29,Yes,Travel_Frequently,Research & Development,28,3,Medical,1,Female,5,Research Scientist,Single,44340,2,Y,17,8,3,7,1,5,0,0,1,2,1,3,3,170.07944444444445,155.3813888888889,156.23805555555555,156.85805555555555,151.2625,162.37916666666666,172.475,154.72972222222222,156.8686111111111,139.9113888888889,155.19916666666666,163.05055555555555,2694.4330555555557,Andrea Robinson
800,800,801,34,Yes,Travel_Rarely,Research & Development,7,1,Medical,1,Male,1,Research Scientist,Single,62880,0,Y,15,8,1,16,2,15,10,10,1,2,4,3,3,185.45305555555555,175.33055555555555,178.47444444444443,171.34666666666666,163.36388888888888,186.86944444444444,179.6536111111111,154.78694444444446,171.07583333333332,153.79694444444445,171.14305555555555,168.8088888888889,2861.103333333333,Cole Warren
801,801,802,35,No,Travel_Rarely,Sales,7,4,Other,1,Female,4,Healthcare Representative,Married,25530,1,Y,14,8,1,1,4,1,0,0,4,3,3,2,3,139.89305555555555,125.01611111111112,124.84694444444445,132.98611111111111,120.38138888888888,108.1686111111111,131.69972222222222,117.38583333333334,130.86333333333334,115.95,130.32472222222222,121.20444444444443,2300.720277777777,Kelli Ortiz
802,802,803,24,Yes,Travel_Frequently,Sales,3,3,Life Sciences,1,Male,2,Research Scientist,Single,76540,2,Y,17,8,1,4,3,0,0,0,2,1,2,2,3,188.73888888888888,171.73416666666665,168.80805555555554,154.7538888888889,159.32916666666668,180.34166666666667,169.36444444444444,162.4325,151.83638888888888,136.28555555555556,171.41972222222222,170.5375,2788.5819444444446,Stephen Johnson
803,803,804,24,No,Non-Travel,Research & Development,10,3,Life Sciences,1,Female,2,Manager,Married,51600,1,Y,17,8,1,1,3,1,0,0,4,2,3,1,3,157.04416666666663,145.50472222222223,147.1286111111111,144.96555555555557,131.82666666666665,162.09972222222223,153.6475,149.59527777777777,140.39388888888888,130.50083333333333,146.7213888888889,147.34277777777777,2560.771111111111,Sandra Griffin
804,804,805,44,No,Travel_Frequently,Research & Development,5,2,Medical,1,Female,2,Research Scientist,Single,171590,5,Y,22,8,1,16,1,2,2,2,2,3,2,2,4,214.6461111111111,204.3361111111111,217.1063888888889,196.5825,196.3213888888889,227.76472222222225,225.81694444444443,216.02666666666667,207.73305555555555,182.51805555555555,205.78277777777777,206.47722222222225,3306.111944444445,Cassandra Adams
805,805,806,29,No,Travel_Rarely,Sales,10,2,Life Sciences,1,Female,1,Sales Executive,Divorced,128080,1,Y,13,8,0,10,6,10,0,4,3,3,3,3,3,150.14944444444444,147.81916666666666,155.89388888888888,134.49166666666667,126.36194444444445,150.7938888888889,147.24777777777777,145.65805555555556,143.75444444444446,126.90027777777776,145.50472222222223,133.76111111111112,2514.336388888889,Cynthia Chaney
806,806,807,30,No,Travel_Rarely,Research & Development,1,2,Life Sciences,1,Male,3,Sales Executive,Divorced,102210,0,Y,19,8,1,6,2,5,1,3,3,3,4,3,3,127.31083333333332,115.89111111111112,121.7925,115.38222222222224,116.76055555555556,134.49166666666667,127.74694444444444,129.8738888888889,123.19777777777776,109.4211111111111,128.43444444444444,126.25916666666669,2283.562222222222,Kevin Roberts
807,807,808,55,No,Travel_Rarely,Sales,20,3,Marketing,1,Male,2,Research Scientist,Married,47790,0,Y,14,8,1,4,6,3,1,2,4,3,3,3,3,213.22972222222225,213.57361111111112,228.2486111111111,191.1325,181.29694444444445,234.28861111111112,224.88444444444443,202.02666666666667,213.62944444444443,181.92166666666665,214.3530555555556,213.83666666666667,3320.421944444444,Dustin Berger
808,808,809,33,No,Travel_Rarely,Research & Development,7,2,Life Sciences,1,Male,2,Research Scientist,Married,37370,8,Y,22,8,2,8,2,5,0,2,1,2,3,3,4,166.5652777777778,165.2238888888889,174.62416666666667,148.57833333333332,150.06277777777777,172.61277777777778,167.03194444444443,166.32666666666668,149.75,134.53722222222223,164.26555555555555,167.665,2736.2436111111115,Dennis Allison
809,809,810,47,No,Travel_Rarely,Research & Development,8,4,Medical,1,Female,2,Sales Representative,Married,23660,3,Y,17,8,0,11,5,5,1,2,3,3,2,2,3,238.70694444444445,204.81972222222225,239.38222222222225,206.38222222222225,195.67555555555555,215.4636111111111,239.74055555555557,217.00194444444443,205.15777777777777,196.39694444444444,218.0608333333333,227.14277777777775,3413.931111111111,Erin Smith
810,810,811,28,Yes,Travel_Frequently,Sales,1,3,Marketing,1,Male,2,Laboratory Technician,Single,17060,7,Y,12,8,0,8,3,0,0,0,3,1,2,3,3,159.06333333333333,158.1952777777778,160.40277777777777,153.39444444444445,142.9675,167.73805555555555,159.1625,152.07694444444445,152.58444444444444,136.1977777777778,160.3827777777778,149.51666666666668,2662.6825,Aaron Blankenship
811,811,812,28,No,Travel_Rarely,Sales,8,4,Marketing,1,Male,1,Laboratory Technician,Divorced,163070,1,Y,16,8,0,1,3,1,0,0,1,3,1,2,3,127.67305555555556,122.53583333333331,130.38611111111112,111.64388888888888,117.92972222222222,130.33694444444444,133.55694444444444,127.85277777777776,110.11444444444444,104.0363888888889,125.10388888888887,128.26472222222222,2281.4347222222223,Todd Trevino
812,812,813,28,No,Travel_Frequently,Research & Development,9,3,Life Sciences,1,Female,2,Sales Executive,Single,59330,0,Y,11,8,0,5,3,4,1,3,3,1,3,3,3,133.51083333333332,124.86888888888888,140.87972222222223,118.85805555555557,115.78305555555556,143.65694444444443,131.41305555555556,141.98055555555555,138.79,126.47583333333333,131.10583333333332,133.14583333333334,2393.4686111111114,Kimberly Smith
813,813,814,49,No,Travel_Rarely,Research & Development,5,4,Life Sciences,1,Female,1,Research Scientist,Married,34240,4,Y,11,8,0,10,3,3,1,2,3,1,3,3,3,133.55666666666667,135.78444444444443,115.33,128.26833333333337,108.24805555555557,126.61138888888888,135.32055555555556,134.19833333333332,112.23111111111112,117.67722222222224,122.51083333333334,121.46583333333334,2305.2027777777776,Kimberly King
814,814,815,29,No,Travel_Frequently,Research & Development,8,1,Medical,1,Male,1,Research Scientist,Married,40370,0,Y,14,8,0,4,2,3,0,2,4,2,3,1,3,159.5425,146.95333333333332,143.18972222222223,141.87555555555556,129.48388888888888,155.25472222222223,157.1663888888889,151.18527777777777,140.46777777777777,119.86305555555556,143.79527777777778,148.87,2552.6475,Jesus Berg
815,815,816,28,No,Travel_Rarely,Research & Development,5,1,Technical Degree,1,Male,2,Laboratory Technician,Married,25590,1,Y,11,8,0,8,3,8,1,7,3,2,2,2,3,119.65888888888888,126.10333333333334,126.0225,106.06916666666667,115.15222222222222,123.48777777777778,129.30277777777778,102.17166666666668,109.34555555555556,82.31194444444445,116.93527777777778,117.34527777777778,2189.906388888889,Cody Park
816,816,817,33,No,Travel_Rarely,Research & Development,15,4,Life Sciences,1,Female,1,Sales Executive,Single,62010,2,Y,15,8,3,14,2,0,0,0,4,3,3,2,3,158.855,176.40166666666667,178.13194444444446,150.57611111111112,144.86083333333335,170.99777777777777,180.92888888888888,169.12916666666666,134.32972222222222,151.18027777777775,178.2125,160.49555555555557,2771.099444444445,Belinda Williams
817,817,818,32,No,Travel_Rarely,Research & Development,7,3,Life Sciences,1,Female,3,Laboratory Technician,Single,44030,2,Y,20,8,0,10,3,5,0,0,3,4,4,2,4,153.7997222222222,149.1638888888889,155.08666666666667,139.92388888888888,141.38333333333333,150.73527777777778,161.68333333333334,149.7486111111111,135.28722222222223,126.70861111111113,156.92805555555557,153.93777777777777,2592.386388888889,Barbara Bennett
818,818,819,54,No,Travel_Frequently,Sales,10,3,Life Sciences,1,Female,4,Research Scientist,Divorced,37610,3,Y,12,8,0,26,3,14,1,12,2,4,3,2,3,140.69861111111112,125.71611111111112,147.06055555555554,133.05833333333334,126.09805555555556,133.5572222222222,138.78944444444446,140.43833333333333,133.35027777777776,117.85444444444444,133.76805555555555,125.70555555555556,2415.0950000000003,Ashley Manning
819,819,820,29,Yes,Travel_Rarely,Research & Development,5,3,Life Sciences,1,Female,2,Research Scientist,Single,109340,6,Y,17,8,2,11,2,9,0,7,1,1,1,3,3,131.10222222222222,138.30555555555554,146.04638888888888,123.88916666666668,124.66916666666668,142.84833333333333,129.82833333333332,136.35888888888888,124.64361111111111,114.53833333333334,129.88694444444445,129.97444444444443,2392.091388888889,Jessica Henry
820,820,821,44,No,Travel_Rarely,Sales,26,1,Marketing,1,Male,1,Sales Representative,Married,107610,3,Y,11,8,1,24,5,20,14,17,4,1,4,2,3,166.19583333333333,150.56333333333333,173.62833333333333,127.84055555555555,140.60055555555556,168.06333333333333,165.0197222222222,156.4063888888889,133.96333333333334,133.4738888888889,140.1747222222222,148.99333333333334,2625.9233333333327,Daniel Riley
